name,id_original
Enrico Oldoini,82827
Mario Monicelli,32480
Sergio D'Offizi,32480
Luigi Comencini,74080
Ennio Guarnieri,74080
Luigi Comencini,56341
Vittorio De Sica,146132
Carlo Di Palma,146132
Mario Monicelli,146132
Alberto Sordi,146132
Nanni Loy,73827
Ennio Guarnieri,58188
Luigi Zampa,58188
Carlo Di Palma,221717
Armando Nannuzzi,221717
Luciano Salce,221717
Mario Monicelli,221717
Mauro Bolognini,221717
Antonio Pietrangeli,221717
Leonida Barboni,221717
Dario Di Palma,221717
Luigi Zampa,61799
Vittorio De Sica,81831
Gian Luigi Polidoro,162382
Otello Martelli,62397
Elio Petri,62397
Dino Risi,56343
Guy Hamilton,67377
Giuseppe Rotunno,67377
Luigi Zampa,60046
Luigi Comencini,48955
Giorgio Bianchi,59249
Gianni Di Venanzo,5839
Francesco Rosi,5839
Dino Risi,56340
Dino Risi,56435
Carlo Montuori	,56435
Mario Monicelli,79025
Giorgio Bianchi,60195
Luigi Zampa,82470
Marco Scarpelli,82470
Vincent Scordia,20983
James L. George,22466
Bob Seeley,22466
James C. Wasson,40146
Patrick Lussier,10579
Akira Hirose,80647
Patrick Durham,64325
Xavier S. Puslowski,26342
Kevin Tenney,30926
Anna Muylaert,310569
Bárbara Álvarez,310569
Nico Mastorakis,92496
Blake Freeman,120802
Matt D'Elia,100057
Joe Nimziki,75623
Harris Done,44661
Jeff Betancourt,14913
Nelson Cragg,14913
Matthew Spradlin,138372
David DeCoteau,161782
Jorge Coira,79854
Jeremy Sims,13792
Toby Oliver,13792
Michael Faranda,13792
Peter Winther,131689
Eduardo Enrique Mayén,131689
Philip Roy,167960
Kerry Valderrama,167960
Bryan Ortiz,167960
Bryan Ramirez,167960
Frank Marino,260211
Mark Atkins,249021
Mark Atkins,249021
Nick Lyon,277594
Ryan Shiraki,41862
LeVar Burton,35215
Harry Keller,63083
Stanley J. Orzel,132236
Ray Patterson,37211
Hiroshi Aoyama,13151
Kazumi Fukushima,13151
Jim Stenstrum,13151
Scott Jeralds,21956
Victor Cook,203696
Curt Geda,19323
Donald L. Gold,26449
Jeremy M. Inman,323660
John DeFazio,323660
Steve Antin,57784
Bobby Bukowski,57784
Gian Luigi Polidoro,325780
Gian Luigi Polidoro,281783
Alberto Sordi,60038
Alberto Sordi,57999
Alberto Sordi,47245
Alberto Sordi,82350
Sergio D'Offizi,82350
Joseph Francis,72886
Tony Brownrigg,75101
Eddie Lebron,37668
Joe Whiteaker,33274
Anthony C. Ferrante,331446
Ben Demaree,331446
Laura Beth Love,331446
Scott Wheeler,331446
Mike Elliott,297291
Trevor Michael Brown,297291
Irina Niculescu,297291
Paul McEvoy,302960
Alex Zamm,32195
Guido Zurli,213095
Guido Zurli,90029
Joe Sichta,13354
Charles A. Nichols,13350
Jim Stenstrum,20410
Jim Stenstrum,15601
Joe Sichta,20558
Christopher Berkeley,16390
Scott Jeralds,30074
Tim Maltby,24615
Paul Sommers,24787
Carl Urbano,24787
Chuck Sheetz,13355
Joe Sichta,12903
Scott Jeralds,12902
Joe Sichta,12902
Ben Jones,119321
Ethan Spaulding,67900
Michael Goguen,151535
David Block,81900
Scott Scornavacco,210769
Spike Brandt,308447
Tony Cervone,308447
Don Lusk,36868
Bill Corcoran,101514
Steve Hoefer,43960
Luigi Kuveiller,68053
Marco Bellocchio,68053
Erico Menczer,68053
Antonio Gabrielli,68053
Luigi Zampa,49725
Armando Nannuzzi,49725
Giuseppe Ruzzolini,49725
Ferruccio Castronuovo,49725
Roberto Pariante,49725
Luigi Zampa,71776
Luigi Zampa,3405
Ennio Guarnieri,3405
Luigi Zampa,94770
Luigi Zampa,105509
Mario Craveri,105509
Antonio Altoviti,105509
Emilio Eletto,105509
Lawrence Schiller,19373
Luigi Kuveiller,92853
Damiano Damiani,92853
Damiano Damiani,117890
Claudio Ragona,117890
Damiano Damiani,64465
Enzo G. Castellari,87362
Hideo Gosha,57706
Vicco von Bülow,4695
Michael Drumm,21578
Troy Miller,292342
Tomas Villum Jensen,16014
David Krentz,103194
Erik Nelson,103194
Dick Rickard,47166
Ford Beebe,47166
Manny Rodriguez,20720
Amy Walder,20720
Rocco Urbisci,34509
Rocco Urbisci,34513
Mamoru Oshii,14092
Tad Stones,16774
Phil Weinstein,16774
Art Vitello,16774
Charles A. Nichols,66984
Leo Riley,284274
Manny Rodriguez,14542
Michael Simon,14540
Jay Karas,346106
Michael Drumm,108930
Troy Miller,29144
Steve Loter,51786
Robert B. Weide,261414
Tim Story,74510
Leslie Small,74510
Thomas Villum Jensen,23289
Julien Bocabeille,46343
François-Xavier Chanioux,46343
Olivier Delabarre,46343
Thierry Marchand,46343
Quentin Marmier,46343
Emud Mokhberi,46343
Chuck Jones,53211
Charles A. Nichols,164954
Kevin Deters,26809
Stevie Wermers,26809
Seth Green,42979
Marty Callner,74722
Dave Fleischer,145977
Abhishek Chaubey,33556
Mohana Krishna,33556
Madhur Bhandarkar,20769
Anurag Kashyap,15977
Dibakar Banerjee,15412
Manny Rodriguez,78187
Burt Gillett,34463
Scott Jeralds,60293
Steve Hudson,8557
Peter Robertson,8557
Chuck Mitsui,222388
Adrian Kwan,332980
Fletcher Poon Yiu-Ming,332980
Rob Dipple,300685
Rob Dipple,300685
Manny Rodriguez,137144
Michael Simon,75190
Michael Simon,14541
Derek Yee Tung-Sing,16657
Roberto Minervini,194104
Diego Romero,194104
John R. Walker,335753
James Pergola,204912
Douglas Schwartz,204912
Greg Beeman,77921
Kunihiko Yuyama,36218
Yûji Asada,36218
Kôji Fukasawa,36218
Noriyuki Suto,36218
Joe D'Amato,5086
Joe D'Amato,5086
Phil Roman,51531
Anthony DiBlasi,92398
Jose Zambrano Cassella,92398
Michael Chang,16237
Ben Jones,16237
Matt Youngberg,16237
Brandon Trost,85860
Jason Trost,85860
Burny Mattinson,14813
Timothy Bond,82395
Charles Band,139659
Pieter Christian Colson,16846
Silvia St. Croix,16846
William Butler,110588
Silvia St. Croix,110588
Charles Band,231082
Howard Wexler,231082
Amardeep Kaleka,186254
J.D. Seraphine,186254
Anthony Leondis,81003
Steve Carver,87533
Francis Grumman,87533
Danny Boyle,321697
Alwin H. Kuchler,321697
Luke Freeborn,321697
Justin Kurzel,225728
Adam Arkapaw,225728
Nick Dent,225728
Ugo Tognazzi,200117
Séverine Cornamusaz,208305
Alain Tasma,246422
Pierre Milon,246422
James Nunn,182873
Jonathan Iles,182873
Vianney Lebasque,202980
Antoine Charreyron,61901
Philippe Locquet,52474
Romain Winding,52474
Bernard Werber,37633
Jérôme Peyrebrune,37633
Stéphane Krausz,37633
Petr Zelenka,65896
Jules Bass,13400
"Arthur Rankin, Jr.",13400
Duwayne Dunham,83965
Melanie Mayron,196257
Kristin Hanggi,221510
Ben Sharpsteen,53219
John Francis Daley,296099
Barry Peterson,296099
Jonathan M. Goldstein,296099
Kim Dae-seung,122126
Patrick Brice,250574
Mark Quod,41371
Alain Resnais,46983
Maurice Pialat,162320
Jean-Luc Godard,44461
Luis Buñuel,38811
Moises M. Delgado,38811
Jesús González Gancy,38811
Ezequiel Carrasco,38811
Krzysztof Kieślowski,49097
Lechoslaw Trzesowski,49097
Krzysztof Kieślowski,49112
Zdzislaw Kaczmarek,49112
Kunihiko Yuyama,227679
Tatsumi Yukiwaki,227679
Masamitsu Hidaka,227679
Masakatsu Iijima,227679
Koujin Ochi,227679
Masahiro Sekino,227679
Hiroaki Yoshikawa,227679
Masafumi Mima,227679
Kazuhiro Ohmame,227679
Takuji Mogi,227679
Kunihiko Yuyama,39057
Kunihiko Yuyama,25961
Kunihiko Yuyama,34067
Darren Dunstan,34067
Jen Soska,226140
Sylvia Soska,226140
Mahlon Todd Williams,226140
Kevin Smith,87233
Sean Cain,315024
Carl Soto,315024
Stuart Brereton,315024
Matt Drummond,294093
Dallas Richard Hallam,228358
Patrick Horvath,228358
Ezequiel Mirol,228358
Israel Luna,309063
John Kafka,341984
Sophie Barthes,253161
Jon Hewitt,301730
Warwick Field,301730
Jared Cohn,316410
Laura Beth Love,316410
Andrew Disney,263913
Jeffrey Waldron,263913
Gavin Kelly,299221
Antonia Bogdanovich,299221
Michael Winterbottom,254024
Hubert Taczanowski,254024
David Gordon Green,254905
Tim Orr,254905
Rik Swartzwelder,297462
Sam Friedlander,339355
Sean McNamara,305747
Robert Duvall,324333
Barry Markowitz,324333
Scot Armstrong,239568
Jack Bryan,282248
Alexs Stadermann,261103
Laura Anderson,261103
Adam Spinks,279988
John Asher,337663
Simon Hung,335077
Hiroyuki Haga,335077
Louis Joseph Comeau IV,335077
Will Armstrong,335077
Christopher Butler,332662
Jaime Feliu-Torres,332662
Charlie Herranz,332662
Callum MacNeill,332662
Katsuhito Ishii,31140
Hiroshi Machida,31140
Sean Garrity,309924
LazRael Lison,336167
Matthew Berkowitz,337218
Salomé Breziner,273610
Jarret Tarnol,331161
Gavin Kelly,331161
Keoni Waxman,332976
Nathan Wilson,332976
Ekachai Uekrongtham,327833
Ben Nott,327833
Phil Hawkins,346838
Alessandro Pambianco,64155
Ascanio Celestini,58525
Emiliano Torres,39335
Natalia Urruty,39335
Gustavo Mosquera R.,39335
Abel Peñalba,39335
Frank Godwin,220471
Christian E. Christiansen,220471
Carmen Cárdenas,220471
Patrick McManus,268508
Elie Smolkin,268508
Mike Testin,268508
Maggie Kiley,328448
Mo Perkins,276808
Adam Beamer,262866
Evan Beamer,262866
Gary Jones,143142
Carey Scott,335805
William Vega,128209
Sofia Oggioni,128209
Frederick de Cordova,43371
Jonathan Zarantonello,214146
Nanni Moretti,57967
Franco Di Giacomo,57967
Christopher Reeve,38517
Harry Winer,102198
Eric Lartigau,13748
Bert Marcus,262436
Giacomo Martelli,23843
Giuseppe Bertolucci,115187
Craig M. Saavedra,19582
Mike Disa,245685
Pang Ho-cheung,105680
Corbin Bernsen,296456
Peter Coggan,179966
Paul Lee,179966
Terry Jastrow,312796
Lance Kawas,334742
Conor McMahon,291865
Michael Lavelle,291865
Elizabeth Allen Rosenbaum,317744
Rogier Stoffers,317744
Rustam Branaman,332936
Gabriel Cowan,275696
Jonathan Bruno,275696
Hanuman Brown-Eagle	,101724
Patrick Rea,101724
Jimmy Weber,277610
Jake Hawkins,332488
Brian O'Malley,276488
Piers McGrail,276488
Jon Wright,240483
Fraser Taggart,240483
Mark Irwin,319924
Robert Vince,319924
Zoran Lisinac,173224
George T. Miller,58788
Ben Oliver,330011
Ryan Piers Williams,261824
Pedro Gómez Millán,261824
Craig Moss,309887
Ace Jordan,308017
Heath Jones,319986
Freddie Young,4199
Mike Newell,4199
David Lowell Rich,279984
Wes Craven,81009
Jerry London,20121
Kon Ichikawa,188684
Danny Pang,33723
Oxide Pang Chun,33723
Pál Fejős,206237
Stefan Holtz,38918
Bernhard Jasper,38918
Holger Haase,217412
Stephen Tolkin,213950
Nabwana I.G.G.,316776
William Marshall,27717
Leena Yadav,21905
Christopher Challis,30341
Michael Tuchner,30341
Chris Norr,312791
Jon Knautz,312791
Trevor Matthews,312791
Sarah Potter,312791
Roland Joffé,79698
Simon Elsley,79698
Nathan Blanco Fouraux,79698
Atiet Rawat,79698
Tony Williams,79698
Paul Ghirardani,79698
Tom Nursey,79698
Ben Nott,79698
Troy Sizemore,209112
Zack Snyder,209112
Larry Fong,209112
Shari Ratliff,209112
Jade Mansueto,209112
Lidia Martinez Prado,209112
Tom Castronovo,209112
Justin N. Lang,209112
Umesh Vinayak Kulkarni,94935
Nikhil Mahajan,208756
Mahesh Kothare,192573
Ravi Jadhav,158503
Amol Palekar,334449
Sumitra Bhave,91527
Sunil Sukthankar,91527
Santosh Manjrekhar,109515
Ravi Jadhav,249677
Kiran Yadnyopavit,263314
Tristan Patterson,82935
Robin Campillo,214210
Erik Nelson,36952
Eddie Martin,275657
Werner Herzog,79838
Thomas Mauch,79838
Jean Renoir,43000
Jean Renoir,3026
Georges Leclerc,3026
Kerthy Fix,47755
Gail O'Hara,47755
Buster Keaton,32323
Gerald Potterton,32323
Marie-Castille Mention-Schaar,303483
Antonio Hens,201277
Jean Yanne,49398
Yannis Smaragdis,128767
Mack Lindon,300600
Jen Soska,332177
Sylvia Soska,332177
Neil Jones,338518
Ismael Issa,338518
Romain Basset,285549
Jac Mulder,297633
Wych Kaosayananda,286548
Wych Kaosayananda,286548
Anne Fontaine,272435
Philippe Martinez,290556
Thomas Gomez Durham,142391
Brian Paul,142391
Lluís Quílez,283686
Isaac Vila,283686
Luca Boni,296367
Marco Ristori,296367
April Mullen,307479
Frank Longo,16261
Mark Lamprell,179340
Damian Wyvill,179340
Emmanuel Mouret,92424
Richard Elfman,31003
Antoinette Beumer,230217
Patrick Rand,40000
David Sperling,40000
Jesse T. Cook,73933
Bill Philputt,77171
Koji Masunari,37789
Howard Avedis,44859
Gary Jones,41574
Tom Chaney,41574
Yves Simoneau,41587
Joyce Chopra,168361
Kevin Hooks,279692
John R. Bowey,29597
Xaver Schwarzenberger,4645
Vicco von Bülow,4645
Ajmal Zaheer Ahmad 	,52653
Robert Mehnert,52653
Joel Soisson,287793
Pieter Kramer,21896
Michael Feifer,29797
Indra Kumar,65683
Terry Ingram,258353
Michael Feifer,63326
Denis Maloney,63326
Paul Schneider,116379
Michael Scott,161825
David Jackson,221981
Jason Bourque,344255
Jim Donovan,68193
Russell Mulcahy,39824
Maximo Munzi,39824
Gary O. Bennett,200450
Dennis Berry,262522
Richard Wincenty,262522
Vic Sarin,137776
Michael Feifer,226701
Roberto Schein,226701
Jon Mayfield,226701
Michael Feifer,306825
Hank Baumert Jr.,306825
Jon Mayfield,306825
Vic Sarin,225850
Vic Sarin,270383
Curtis Crawford,259894
Bill St. John,259894
Curtis Crawford,159763
Robert Malenfant,103635
Matthew Patrick,288668
Tim Matheson,69393
Tony Westman,69393
Graeme Campbell,157655
Douglas Jackson,38330
Vanessa Parise,346570
Doug Campbell,242466
Don E. FauntLeRoy,239513
Don E. FauntLeRoy,239513
Joan Micklin Silver,224251
Pierre Letarte,224251
James A. Contner,264560
Charles Robert Carner,70104
Richard Leiterman,70104
Douglas Jackson,60664
Terry Ingram,143966
Douglas Jackson,116609
Bill Corcoran,157075
Andrew Lane,122982
Peter Markle,17241
Hayato Date,118406
Craig R. Baxley,75471
Doug Campbell,42554
Robert Ballo,42554
Michelle Mower,140934
Bobby Roth,110204
Rick Bota,110204
Patrice Leung,110204
Jared Cohn,78403
Alexander Yellen,78403
Rene Martinez Jr.,81470
Rafael Remy,81470
John Paddy Carstairs,38364
Joe Cacaci,108391
José Bénazéraf,64572
Peter Rowe,128979
Marc Charlebois,128979
Robert Day,23692
Ti West,65367
Nigel Wingrove,114162
Junichi Suzuki,9949
Takuro Ishizaka,9949
John Stockwell,130267
Peter Holland,130267
Anthony Page,58075
Milan Luthria,42966
Pang Ho-cheung,41993
Nancy Kelly,123938
Markus Imhoof,42140
Hans Liechti,42140
Michael James Rowland,21181
Vera Fogwill,104431
Martín De Salvo,104431
Ali Rafie,43764
Sean Hartofilis,273707
Ruxandra Zenide,89309
Martin Gabel,72544
Hal Mohr,72544
Michael Levine,268245
Joshua Overbay,257238
Ngozi Onwurah,279086
David Katznelson,279086
Kōji Wakamatsu,46106
Pierre Aïm,74666
Keren Yedaya,74666
Stavros Tsiolis,73329
Chris Lowell,250376
Mark Lund,143144
Joseph F. Biroc,37413
Arnold Laven,37413
Alireza Raisian,43773
Mohammad Aladpoush,43773
Haady Meghadam Doost,43773
Sepehr Sobhanifar,43773
Park Chan-ok,36329
Lech Majewski,117343
Aubrey Nealon,43756
Bob Balaban,243462
Jeff Barnaby,212748
Michael Swan,46197
Michael Swan,46197
Rohit Colin Rao,192644
Annemarie Jacir,8932
Samuel Fuller,86777
Sarab Neelam,74477
Sam Fleischner,173917
Adam Jandrup,173917
Ethan Palmer,173917
Lesley Selander,71243
Andy de Emmony,144206
Lionel Lindon,152266
John Farrow,152266
Blake Calhoun,301368
Alan Lefebvre,301368
Arild Østin Ommundsen,171648
Arild Østin Ommundsen,171648
Serge Bozon,75981
Céline Bozon,75981
Andrew Douglas,202960
Tim Wooster,202960
Marni Zelnick,263794
Ian Gersten,263794
Matthew Crossett,263794
Sophie Finkelstein,263794
Justin Lee,263794
Rachel Morrison,263794
Albertina Carri,30688
Ralph Woolsey,161565
Sidney J. Furie,161565
Ben Chanan,317144
Ben Moulden,317144
Mitch Hedberg,73098
Banker White,174350
Anna Fitch,174350
Mark Devries,234555
Rudolf Schündler,209248
Chris Dowling,44647
Alessandro Di Robilant,213648
Josh Stolberg,240154
Joshua Safdie,285024
Ben Safdie,285024
Sean Price Williams,285024
Avinash Arun,284729
Timothy Bond,29109
Oskar Fischinger,193652
Yim Pil-sung,49190
Marius Balchunas,24686
Gerard Johnson,277237
Benjamin Kracun,277237
Kim Yong-Han,146371
Ken Russell,41945
Alain Felgenhauer,179641
Dimitri Doulkeridis,179641
Dennis Berry,179641
Asif Kapadia,331781
Jake Clennell,331781
Radha Bharadwaj,37613
Joe Brewster,72183
Dante Lam,253622
E J-yong,25764
Chung Chung-hoon,25764
Amos Kollek,46783
William Savage,272892
Andrew Bowser,140489
Joseph M. Petrick,140489
Georgie Fromentin,29562
Jean Rollin,29562
Natalie Perrey,29562
Deon Taylor,277702
Jerzy Skolimowski,195912
Brigitte Roüan,57327
Rebecca Zlotowski,63319
Georges Lechaptois,63319
Spike Brandt,343977
Tony Cervone,343977
Spike Brandt,72972
Tony Cervone,72972
James T. Walker,14787
Bill Kopp,42246
Spike Brandt,43956
Jeff Siergey,43956
Kevin M. O'Neil,43956
Spike Brandt,199753
Tony Cervone,199753
Kad Merad,139374
Olivier Baroux,139374
Maury Gertsman,39408
John Sherwood,39408
Sanne Vogel,251671
Terry Cunningham,45302
Richard Friedman,86326
Michael Toshiyuki Uno,124042
Patrick Desmarattes,202722
Dominique Farrugia,58487
Courteney Cox,159389
Doug Emmett,159389
Tony Barbieri,125911
Peter Paige,19598
Benjamin Gilmour,100061
Ray Burdis,121604
Michel Welterlin,55012
Bill Eagles,56766
Steve Cosens,56766
Eric Hayden,110122
Jake Newsome,115290
Arvin Brown,96995
Alan Caso,82626
Adam Lipsius,82626
Neil LaBute,174341
Rogier Stoffers,174341
Henry Jaglom,108322
Sebastian Niemann,6962
Naoto Oshima,16355
Yuji Naka,16355
Ikegami Kazunori,16355
Eric Weston,54099
Jacques Rivette,49701
Jean-Marie Straub,49701
François Truffaut,45948
Jean-Luc Godard,45948
Albert Pascual,143344
Santiago A. Zannou,143344
Juantxo Grafulla,143344
Patrice Leconte,49711
Satyajit Ray,43027
Durgadas Mitra,43027
Marco Tullio Giordana,45997
Jean-Pierre Melville,46769
Al Adamson,60087
Al Adamson,29420
Louis Horvath,29420
Al Adamson,29419
Darrell Cathcart,29419
Charles Reynolds,29419
Al Adamson,81937
Al Adamson,3125
Paul Glickman,3125
Gary Graver,3125
Al Adamson,42477
Louis Horvath,42477
Vilmos Zsigmond,82667
Al Adamson,82667
Bob Dietz,82667
Al Adamson,37042
Gary Graver,37042
Russ Meyer,5742
Russ Meyer,5742
Russ Meyer,5747
Jack Lucas,5747
Wady Medawar,5747
Russ Meyer,5747
Russ Meyer,5744
Albert Zugsmith,5744
Heinz Hölscher,5744
Russ Meyer,5648
Russ Meyer,5648
Russ Meyer,5748
Russ Meyer,5748
Ferzan Ozpetek,22373
Benni Diez,254472
Stephan Burchardt,254472
Seamus Tierney,270771
Thomas S. Hammock,270771
Samantha Stauber,270771
Dominik Graf,248934
Mikko Niskanen,347157
Peter von Bagh,129552
Stan Brakhage,126692
Stan Brakhage,85110
Stan Brakhage,127148
Stan Brakhage,127320
Stan Brakhage,127323
Walter Klenhard,207454
Maximo Munzi,207454
Albert T. Dickerson III,207454
Kanti Shah,141603
Steven Soderbergh,264999
Gregory Jacobs,264999
John Hough,26599
Renato Polselli,260840
Visar Morina,346490
Ami Canaan Mann,289891
Jay Martin,200511
Marco Ferreri,72808
Ennio Guarnieri,72808
Marco Ferreri,148757
Franco Di Giacomo,148757
Marco Ferreri,198466
Marco Ferreri,81787
Marco Ferreri,53914
Ennio Guarnieri,53914
Marco Ferreri,53648
Marco Ferreri,3935
Luciano Tovoli,3935
Marco Ferreri,63176
Marco Ferreri,81775
Marco Ferreri,108179
Mario Vulpiani,108179
Eduardo De Filippo,99095
Luciano Salce,99095
Marco Ferreri,99095
Marco Ferreri,150605
Marco Ferreri,61823
Aldo Tonti,61823
Giancarlo Santi,61823
Marco Ferreri,67378
Ennio Guarnieri,67378
Marco Ferreri,99883
Juan Julio Baena,99883
Marco Ferreri,110924
Isidoro M. Ferry,110924
Marco Ferreri,93907
Martha Burr,348090
Brett Haley,85956
Geoff Marslett,172824
Amy Bench,172824
Zach Clark,112963
Sean Gallagher,172548
Jason Eitelbach,172548
Brian Trenchard-Smith,155724
Phil Rosen,179603
John Patterson,70046
Michael Landon Jr.,201350
Sam Pillsbury,60662
Steven Maguire,42916
Peter Sullivan,226188
Roberto Schein,226188
Steve Boyum,137310
Juanma Bajo Ulloa,332354
Álvaro de Armiñán,332354
Henrique Couto,248426
Lou Antonio,107262
Bob Ellis,169594
Jonathan Zarantonello,101176
Andrew Strahorn,101176
Don McBrearty,42971
Haylar Garcia,172729
Mark Rosman,71884
John Blizek,46227
Ian Cheney,261041
David Alvarado,253263
Jason Sussberg,253263
Jan Schütte,98349
Edward Klosinski,98349
Chris Squires,98349
Sloane U'Ren,75329
Alessandro Pesci,59147
Antonello Grimaldi,59147
Joe Lawlor,33429
Christine Molloy,33429
Reg Traviss,75657
J.C. Schroder,305969
Roberto Faenza,68050
Giuseppe Pinori,68050
Antonia Rubeo,68050
Shimako Sato,41771
Zubin Mistry,41771
John Hough,59171
Rona Mark,114221
Laurent Tuel,15638
Jean Beaudin,57709
Louis de Ernsted,57709
George T. Miller,151923
Chris Thomson,77625
Greg Olliver,221161
Lyle Vincent,221161
Riccardo Paoletti,270221
Waris Hussein,66590
Matteo Rovere,120457
Erik S. Weigel,101956
Bill Pope,278927
Jon Favreau,278927
Andrew L. Jones,278927
Shigeyasu Yamauchi,65973
Tadayoshi Yamamuro,303857
Ralph Nelson,113525
Fred J. Koenekamp,113525
Ralph Nelson,82191
Harry Waxman,82191
Russell Metty,169962
Ralph Nelson,169962
Charles Martin,344560
Luciano Salce,131830
Luciano Salce,37501
Luciano Salce,156140
Erico Menczer,156140
Tex Avery,87194
David O. Russell,316002
Stephen Greene,316002
Herbert Wise,206514
Vadim Shmelyov,27379
Tim Cox,41419
Jo Dong-oh,32158
Paul Schneider,113958
Anurag Kashyap,316654
Vasan Bala,316654
Rajeev Ravi,316654
Dhara Jain,316654
Deepika Gandhi,316654
John M. Nickolaus Jr.,112672
Jodie Copelan,112672
Mathieu Peteul,70669
César Ducasse,70669
Rotimi Rainwater,126306
Gavin Kelly,126306
Tonino Ricci,259075
Juan Jurado,259075
Tonino Ricci,294819
Cecilio Paniagua,294819
Tonino Ricci,105087
Trace Slobotkin,27743
Nanni Loy,293270
Sergio Corbucci,124504
Sterlin Harjo,53121
Frederick Schroeder,53121
Tom Waller,114594
Bryan Poyser,172469
PJ Raval,172469
Alex Graves,197626
Anette Haellmigk,197626
Tony Hiles,126841
Rita Merson,297621
 E.W. Swackhamer,45377
Carter,167153
Stuart Gillard,23691
Jocelyn Towne,80327
Sam Shepard,143547
Jack Conroy,143547
Daniel Roby,61542
Phil Borg,137484
Barry Bergthorson,137484
Manny Coto,39242
Bradley Walsh,34557
Ed Bianchi,78096
Peter Markle,102931
